IMDB ID,Title,Type of Media,Year,Country,Genre,Awards,Production Company,Rating,Metascore,IMDB Rating,# of Votes
tt2798920,Annihilation,movie,2018,"UK, USA","Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",N/A,Paramount Pictures,R,79,6.9,"243,560"
tt5397194,Anon,movie,2018,"Germany, USA, Canada","Action, Crime, Drama, Mystery, Sci-Fi, Thriller",N/A,Netflix,TV-MA,54,6.1,"31,397"
tt5095030,Ant-Man and the Wasp,movie,2018,USA,"Action, Adventure, Comedy, Sci-Fi",N/A,Walt Disney Pictures,PG-13,70,7.1,"264,432"
tt4154756,Avengers: Infinity War,movie,2018,USA,"Action, Adventure, Sci-Fi",N/A,Walt Disney Pictures,PG-13,68,8.5,"725,561"
tt1825683,Black Panther,movie,2018,USA,"Action, Adventure, Sci-Fi",14 nominations.,Marvel Studios,PG-13,88,7.3,"551,088"
tt4701182,Bumblebee,movie,2018,"China, USA","Action, Adventure, Sci-Fi",N/A,Paramount Pictures,PG-13,66,6.8,"109,638"
tt2548396,The Cloverfield Paradox,movie,2018,USA,"Drama, Horror, Mystery, Sci-Fi, Thriller",N/A,Netflix,PG-13,37,5.5,"86,554"
tt5463162,Deadpool 2,movie,2018,USA,"Action, Adventure, Comedy, Sci-Fi",N/A,20th Century Fox,R,66,7.7,"422,413"
tt3201640,Extinction,movie,2018,USA,"Action, Drama, Sci-Fi, Thriller",N/A,Netflix,TV-MA,40,5.8,"39,550"
tt6133466,The First Purge,movie,2018,USA,"Action, Horror, Sci-Fi, Thriller",N/A,Universal Pictures,R,54,5.1,"45,566"
tt2271563,Forsaken,movie,2015,"Canada, France, USA","Action, Drama, Western",1 win & 9 nominations.,N/A,R,55,6.3,"9,454"
tt8015080,Godzilla: City on the Edge of Battle,movie,2018,Japan,"Animation, Action, Sci-Fi",N/A,Polygon Pictures,TV-14,N/A,5.8,"3,554"
tt8478602,Godzilla: The Planet Eater,movie,2018,Japan,"Animation, Action, Adventure, Horror, Sci-Fi",N/A,N/A,TV-14,N/A,5.0,"2,864"
tt4827558,High Life,movie,2018,"UK, France, Germany, Poland","Adventure, Drama, Mystery, Sci-Fi",N/A,A24,R,77,5.9,"18,114"
tt5834262,Hotel Artemis,movie,2018,"UK, USA","Action, Crime, Drama, Sci-Fi, Thriller",N/A,Global Road Entertainment,R,58,6.1,"34,754"
tt6143568,The Humanity Bureau,movie,2017,"Canada, USA, UK","Action, Adventure, Sci-Fi, Thriller",N/A,N/A,R,N/A,5.2,"7,868"
tt4881806,Jurassic World: Fallen Kingdom,movie,2018,USA,"Action, Adventure, Sci-Fi",N/A,Universal Pictures,PG-13,51,6.2,"231,869"
tt6017942,Kin,movie,2018,USA,"Action, Crime, Drama, Sci-Fi, Thriller",N/A,Lionsgate,PG-13,35,5.8,"11,009"
tt4500922,Maze Runner: The Death Cure,movie,2018,USA,"Action, Sci-Fi, Thriller",N/A,20th Century Fox,PG-13,50,6.2,"96,628"
tt1571234,Mortal Engines,movie,2018,"USA, New Zealand","Action, Adventure, Fantasy, Sci-Fi, Thriller",N/A,Universal Pictures,PG-13,44,6.1,"84,594"
tt1464763,Mute,movie,2018,"UK, Germany","Mystery, Sci-Fi, Thriller",N/A,Netflix,TV-MA,35,5.4,"26,669"
