IMDB ID,Title,Type of Media,Year,Country,Genre,Awards,Production Company,Rating,Metascore,IMDB Rating,# of Votes
tt0147752,Biker Mice from Mars,series,1993–1996,"Canada, USA","Animation, Action, Adventure, Comedy, Family, Sci-Fi",N/A,NA,TV-Y7,N/A,7.0,"3,491"
tt2978576,Bill,movie,2015,UK,"Comedy, Family, History",N/A,BBC Films,PG,60,6.5,"1,724"
tt0092323,Bionic Six,series,1987–,"USA, Japan","Animation, Action, Family, Sci-Fi",N/A,NA,N/A,N/A,7.4,584
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1825683,Black Panther,movie,2018,USA,"Action, Adventure, Sci-Fi",14 nominations.,Marvel Studios,PG-13,88,7.3,"551,088"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt2176669,Bodacious Space Pirates,series,2012–,Japan,"Animation, Adventure, Comedy, Sci-Fi",N/A,NA,TV-14,N/A,6.8,107
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0174381,B.R.A.T.S. of the Lost Nebula,series,1998–,USA,"Action, Adventure, Family",N/A,NA,N/A,N/A,7.5,19
tt0127471,BraveStarr,series,1987–1989,USA,"Animation, Action, Family, Sci-Fi, Western",N/A,NA,TV-Y7,N/A,7.1,"2,270"
tt0185793,Bucky O'Hare and the Toad Wars!,series,1991–1992,"USA, France, Canada","Animation, Family, Sci-Fi",N/A,NA,N/A,N/A,7.3,723
tt0123342,Bureau of Alien Detectors,series,1996–,"France, USA","Animation, Sci-Fi, Thriller",N/A,NA,N/A,N/A,7.8,49
tt0163438,C.O.P.S.,series,1988–1989,"USA, Canada","Animation, Action, Crime, Sci-Fi",N/A,NA,TV-Y7,N/A,7.1,"1,238"
tt0101056,Cadillacs and Dinosaurs,series,1993–1994,"Canada, USA","Adventure, Animation, Sci-Fi",N/A,NA,N/A,N/A,7.2,298
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0185736,Uchû kaizoku Captain Harlock: Arcadia-gô no nazo,movie,1978,Japan,"Animation, Short, Action",N/A,N/A,N/A,N/A,7.1,140
tt0182646,Space Pirate Captain Harlock,series,1978–1979,Japan,"Animation, Action, Adventure, Fantasy, Sci-Fi",N/A,NA,N/A,N/A,7.9,880
tt0080772,Galaxy Express 999,movie,1979,Japan,"Animation, Action, Adventure, Drama, Fantasy, Sci-Fi",1 win.,N/A,PG,N/A,7.5,"1,668"
tt0439969,Space Symphony Maetel,series,2004–,Japan,Animation,N/A,NA,N/A,N/A,7.4,22
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0185351,Harlock Saga,series,1999–,Japan,"Animation, Adventure, Drama",N/A,NA,NOT RATED,N/A,6.6,199
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0184844,Queen Emeraldas,movie,1998,Japan,"Animation, Sci-Fi",N/A,N/A,N/A,N/A,6.9,147
tt0294022,Captain Harlock and the Queen of a Thousand Years,series,1985–1986,USA,"Animation, Action, Adventure, Drama, Sci-Fi",N/A,NA,N/A,N/A,7.6,41
tt0084564,Queen Millennia,movie,1982,Japan,"Animation, Action, Adventure, Fantasy, Romance, Sci-Fi",N/A,N/A,N/A,N/A,7.0,244
tt0092329,Captain Power and the Soldiers of the Future,series,1987–1988,USA,"Action, Sci-Fi",4 wins & 7 nominations.,NA,Not Rated,N/A,7.6,"1,080"
tt0122337,Captain Simian & The Space Monkeys,series,1996–,USA,"Comedy, Family, Sci-Fi",N/A,NA,N/A,N/A,7.9,177
tt0147753,Captain Z-Ro,series,1955–,USA,Sci-Fi,N/A,NA,N/A,N/A,6.9,23
tt0147754,Captain Zep - Space Detective,series,1983–1984,UK,"Family, Sci-Fi",N/A,NA,N/A,N/A,6.4,12
tt2108482,Cars Toons: Mater's Tall Tales,movie,2010,USA,"Animation, Short, Adventure",N/A,N/A,N/A,N/A,7.0,364
tt0405821,Casshern,movie,2004,Japan,"Action, Sci-Fi",1 nomination.,Go Fish Pictures,Not Rated,N/A,6.1,"12,849"
tt0235119,Casshern Sins,series,2008–,Japan,"Animation, Action, Adventure, Drama, Sci-Fi",N/A,NA,TV-MA,N/A,7.3,710
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0105969,Century Falls,movie,1993,UK,Thriller,N/A,N/A,N/A,N/A,7.5,52
tt0271902,Children of the Dog Star,series,1984,New Zealand,"Sci-Fi, Thriller",1 win.,NA,N/A,N/A,7.2,102
tt0075491,Children of the Stones,series,1977–,UK,"Drama, Family, Fantasy",N/A,NA,N/A,N/A,7.7,482
tt0202722,Chocky,series,1984,UK,"Drama, Sci-Fi",N/A,NA,N/A,N/A,7.8,227
tt4771826,Clangers,series,2015–,UK,Animation,1 win & 3 nominations.,NA,N/A,N/A,8.2,46
tt0090859,Cobra,movie,1986,"USA, Israel","Action, Crime, Thriller",6 nominations.,Warner Home Video,R,25,5.8,"62,819"
tt0235138,Space Cobra,series,1982–,Japan,"Animation, Action, Adventure",N/A,NA,N/A,N/A,8.6,396
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0417311,Code Lyoko,series,2003–2007,"France, Belgium","Animation, Action, Adventure, Comedy, Sci-Fi",N/A,NA,TV-Y7,N/A,7.3,"4,042"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt2393384,Code Lyoko Evolution,series,2013,France,"Animation, Action",N/A,NA,N/A,N/A,6.4,174
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1393908,Cosmic Quantum Ray,series,2009–,"France, Germany, USA","Animation, Family",N/A,NA,N/A,N/A,5.3,19
tt0297536,Cosmo Warrior Zero,series,2001–,Japan,"Animation, Action, Adventure, Sci-Fi",N/A,NA,N/A,N/A,7.1,74
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0286390,Crest of the Stars,series,1999–,Japan,"Animation, Drama, Sci-Fi",N/A,NA,N/A,N/A,7.8,439
tt0387776,Banner of the Stars,series,2000–,Japan,"Animation, Sci-Fi",N/A,NA,N/A,N/A,7.7,283
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0293726,Cubix: Robots for Everyone,series,2001–2004,"USA, South Korea","Animation, Family, Sci-Fi, Action, Adventure",1 nomination.,NA,TV-Y,N/A,5.9,331
tt0211793,Cybersix,series,1999–2000,"Canada, Japan, USA","Animation, Sci-Fi, Action",1 win.,NA,TV-Y7,N/A,8.0,382
tt0372650,Cyborg 009,series,2001–2002,Japan,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi",N/A,NA,N/A,N/A,7.6,359
tt0899258,D.Gray-man,series,2006–2008,Japan,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Horror, Mystery",N/A,NA,TV-14,N/A,7.7,"3,611"
tt0397775,Dan Dare: Pilot of the Future,series,2002–,USA,"Animation, Sci-Fi",N/A,NA,N/A,N/A,7.1,24
tt4595916,Danball Senki,series,2011–,Japan,"Animation, Action",N/A,NA,N/A,N/A,6.9,10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0101074,Dark Season,series,1991–,UK,"Adventure, Family, Sci-Fi, Thriller",N/A,NA,N/A,N/A,6.8,162
tt0229122,Darkstalkers,series,1995,"USA, Canada","Animation, Action, Comedy, Fantasy, Horror, Sci-Fi",N/A,NA,TV-Y7,N/A,4.1,119
tt0101076,Darkwing Duck,series,1991–1992,USA,"Animation, Short, Action, Adventure, Comedy, Family, Mystery, Sci-Fi",1 win & 11 nominations.,NA,TV-Y7,N/A,7.6,"13,420"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0138230,Defenders of the Earth,series,1986–,USA,"Animation, Action, Adventure, Fantasy, Sci-Fi",N/A,NA,TV-Y7,N/A,7.1,"1,165"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1308744,Dex Hamilton: Alien Entomologist,series,2008–,Canada,"Animation, Action, Adventure",N/A,NA,N/A,N/A,6.7,26
tt0115157,Dexter's Laboratory,series,1996–2003,USA,"Animation, Short, Adventure, Comedy, Family, Sci-Fi",Nominated for 4 Primetime Emmys. Another 2 wins & 15 nominations.,NA,TV-G,N/A,7.9,"39,793"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0831823,Di-Gata Defenders,series,2006–,"Canada, Luxembourg","Animation, Action, Sci-Fi",1 nomination.,NA,N/A,N/A,7.8,90
tt0164252,"Dick Spanner, P.I.",series,2014–,UK,"Animation, Sci-Fi",N/A,NA,N/A,N/A,8.3,63
tt0094449,Dino-Riders,series,1988,USA,"Animation, Action, Adventure, Fantasy, Sci-Fi",1 nomination.,NA,N/A,N/A,7.3,934
tt0805825,Dinosapien,series,2007–,"Canada, UK","Action, Adventure",2 wins & 2 nominations.,NA,N/A,N/A,6.5,116
tt0213341,Dinosaucers,series,1987–,USA,"Animation, Action, Comedy, Sci-Fi",N/A,NA,TV-Y7,N/A,6.6,541
tt1524993,Dinosaur King,series,2007–2008,Japan,"Animation, Action, Adventure, Family",N/A,NA,N/A,N/A,5.5,363
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1142473,Dino Squad,series,2007–,USA,Animation,N/A,NA,N/A,N/A,6.0,80
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0088507,Dirty Pair,series,1985–,Japan,"Animation, Action, Adventure, Comedy, Sci-Fi",N/A,NA,N/A,N/A,7.3,128
tt0135997,Doom Runners,movie,1997,Australia,Sci-Fi,1 nomination.,RHI Entertainment,TV-PG,N/A,4.4,224
tt0069576,Doraemon,series,1979–2005,Japan,"Animation, Comedy, Family, Sci-Fi, Sport",N/A,NA,TV-PG,N/A,7.8,"2,359"
tt0157222,Dr. Slump,series,1997–,Japan,"Animation, Comedy, Fantasy, Sci-Fi",N/A,NA,N/A,N/A,7.8,392
tt3466642,Dr. Slump & Arale-chan Hoyoyo! Tasuketa Same ni Tsurerarete,movie,1994,Japan,"Animation, Short, Action",N/A,N/A,N/A,N/A,N/A,N/A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0280249,Dragon Ball,series,1995–2003,Japan,"Animation, Action, Adventure, Fantasy, Sci-Fi, Thriller",N/A,NA,TV-14,N/A,8.5,"48,667"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0142245,Dragon Ball Z: Bardock - The Father of Goku,movie,1990,Japan,"Animation, Drama, Fantasy, Sci-Fi",N/A,N/A,Not Rated,N/A,7.9,"4,401"
tt0142247,Dragon Ball Z: The History of Trunks,movie,1993,Japan,"Animation, Action, Adventure, Drama, Fantasy, Sci-Fi",N/A,N/A,Not Rated,N/A,7.9,"4,455"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0142232,Dragon Ball GT: A Hero's Legacy,movie,1997,Japan,"Animation, Family, Fantasy, Sci-Fi",N/A,N/A,TV-PG,N/A,6.5,"1,722"
tt1409055,Dragon Ball Z Kai,series,2009–2015,Japan,"Animation, Action, Adventure, Comedy, Fantasy, Sci-Fi",4 wins & 2 nominations.,NA,TV-14,N/A,8.2,"18,663"
tt0433286,Dragon Booster,series,2004–2006,"Canada, USA","Adventure, Action, Animation, Fantasy, Sci-Fi, Thriller",1 win & 3 nominations.,NA,TV-Y7,N/A,7.5,658
tt0960287,Dragon Drive,series,2002–,Japan,"Animation, Action, Fantasy",N/A,NA,N/A,N/A,7.3,49
tt0115159,Dragon Flyz,series,1996–,France,"Action, Animation, Sci-Fi",N/A,NA,N/A,N/A,7.2,100
tt0376390,Duck Dodgers,series,2003–2005,USA,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",2 wins & 9 nominations.,NA,TV-Y7,N/A,7.8,"6,097"
tt0045709,Duck Dodgers in the 24½th Century,movie,1953,USA,"Family, Sci-Fi, Animation, Comedy, Short",1 nomination.,N/A,Approved,N/A,8.1,"5,351"
tt0080663,Duck Dodgers and the Return of the 24½th Century,movie,1980,USA,"Animation, Family, Comedy, Sci-Fi, Short",N/A,N/A,Approved,N/A,6.9,380
tt0101088,"Eerie, Indiana",series,1991–1992,USA,"Adventure, Comedy, Drama, Family, Fantasy, Horror, Mystery, Sci-Fi, Thriller",5 nominations.,NA,TV-Y7,N/A,8.2,"4,562"
tt0142035,"Eerie, Indiana: The Other Dimension",series,1998,Canada,"Adventure, Comedy, Family, Fantasy, Horror, Mystery, Sci-Fi",N/A,NA,TV-Y7,N/A,7.3,321
tt1436518,Emerald Soup,series,1963–,UK,"Family, Sci-Fi",N/A,NA,N/A,N/A,N/A,N/A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0108764,Escape from Jupiter,series,1994–,"Australia, Japan","Drama, Family, Sci-Fi",N/A,NA,N/A,N/A,7.3,57
tt0419322,Evil Con Carne,series,2003–2004,USA,"Animation, Action, Comedy, Family, Sci-Fi",1 nomination.,NA,TV-Y7,N/A,7.1,936
tt0106842,Exosquad,series,1993–1995,"USA, Canada","Animation, Drama, Sci-Fi, Adventure",2 nominations.,NA,TV-Y7,N/A,8.5,903
tt0136639,Extreme Dinosaurs,series,1997,USA,"Animation, Action, Adventure, Crime, Family, Sci-Fi",N/A,NA,TV-Y7,N/A,6.7,472
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0816493,The Fairly OddParents in Fairy Idol,movie,2006,USA,Animation,N/A,N/A,N/A,N/A,6.6,116
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1696192,"A Fairly Odd Movie: Grow Up, Timmy Turner!",movie,2011,"USA, Canada","Animation, Comedy, Family, Fantasy",1 nomination.,Pacific Bay Entertainment,PG,N/A,4.4,"2,811"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0120667,Fantastic Four,movie,2005,"USA, Germany","Action, Adventure, Fantasy, Sci-Fi",3 wins & 12 nominations.,20th Century Fox,PG-13,40,5.7,"300,738"
tt0830298,Fantastic Four: World's Greatest Heroes,series,2006–2010,USA,"Animation, Action, Family, Sci-Fi",N/A,NA,N/A,N/A,6.8,"1,807"
tt0190904,Fantastic Max,series,1988–1991,"USA, UK, Japan","Animation, Family",N/A,NA,TV-Y,N/A,7.1,169
tt0060397,Fantastic Voyage,movie,1966,USA,"Adventure, Family, Sci-Fi",Won 2 Oscars. Another 2 wins & 6 nominations.,20th Century Fox Film Corporation,PG,72,6.8,"16,028"
tt0072499,Far Out Space Nuts,series,1975–1976,USA,"Comedy, Family, Sci-Fi",N/A,NA,N/A,N/A,6.6,148
tt0196692,Final Fantasy,series,1994–,"Japan, South Korea","Animation, Comedy, Drama",N/A,NA,N/A,N/A,6.3,363
tt0304012,Final Fantasy: Unlimited,series,2001–2002,"Japan, South Korea","Animation, Adventure, Fantasy, Romance",N/A,NA,TV-PG,N/A,6.0,600
tt1420771,Fireball,movie,2009,Thailand,"Action, Drama",2 nominations.,Grindstone Entertainment,R,N/A,5.2,861
tt1936332,Fireball Charming,series,2011–,Japan,"Animation, Short",N/A,NA,N/A,N/A,6.9,12
tt0055673,Fireball XL5,series,1962–1963,UK,"Family, Sci-Fi",N/A,NA,TV-PG,N/A,7.4,423
tt1782440,Firebreather,movie,2010,USA,"Animation, Action, Fantasy",Won 2 Primetime Emmys. Another 3 nominations.,N/A,TV-PG,N/A,6.2,"1,376"
tt0120670,Firestorm,movie,1998,USA,"Thriller, Action",N/A,Twentieth Century Fox Home Entertainment,R,N/A,4.7,"3,510"
tt0080745,Flash Gordon,movie,1980,UK,"Action, Adventure, Sci-Fi",Nominated for 2 BAFTA Film Awards. Another 2 wins & 9 nominations.,MCA Universal Home Video,PG,58,6.5,"46,730"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0270950,Flash Gordon: The Greatest Adventure of All,movie,1982,USA,"Animation, Action, Adventure",N/A,Filmation Associates,N/A,N/A,7.9,239
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0395056,Freaky,series,2003–,New Zealand,Fantasy,N/A,NA,N/A,N/A,6.3,20
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0472436,Full Metal Panic? Fumoffu,series,2003–,Japan,"Animation, Action, Comedy",N/A,NA,TV-PG,N/A,8.2,"2,421"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0421357,Fullmetal Alchemist,series,2003–2004,Japan,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi",3 wins.,NA,TV-PG,N/A,8.6,"56,081"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0077013,Future Boy Conan,series,1978–,Japan,"Animation, Adventure, Comedy, Drama, Family, Sci-Fi",N/A,NA,N/A,N/A,8.7,"3,176"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0086719,G.I. Joe,series,1985–1986,"USA, Japan","Animation, Action, Adventure, Sci-Fi",N/A,NA,TV-Y7,N/A,7.8,"4,171"
tt0231626,G.I. Joe: A Real American Hero,series,1983,USA,"Animation, Action, Sci-Fi",N/A,NA,N/A,N/A,8.0,"1,504"
tt0115183,G.I. Joe Extreme,series,1995–1997,"USA, Canada","Action, Animation",N/A,NA,TV-Y7,N/A,5.6,102
tt0478074,G.I. Joe: Sigma 6,series,2005–2006,"USA, Japan","Animation, Action, Adventure, Comedy, Sci-Fi",N/A,NA,N/A,N/A,4.9,207
tt1259299,G.I. Joe: Resolute,series,2009,USA,"Animation, Action, Sci-Fi",N/A,NA,TV-14,N/A,7.6,758
tt1705038,G.I. Joe: Renegades,series,2010–2011,USA,"Animation, Action, Adventure, Sci-Fi",3 nominations.,NA,N/A,N/A,7.0,875
tt0877105,Galactik Football,series,2006–2011,France,"Animation, Action, Comedy, Drama, Sci-Fi, Sport",N/A,NA,N/A,N/A,7.8,"2,177"
tt0833572,Galaxy Angel,series,2000–2005,Japan,"Animation, Comedy, Sci-Fi",N/A,NA,N/A,N/A,7.6,85
tt6457454,Galaxy Angel Z,series,2002,Japan,"Animation, Comedy, Sci-Fi",N/A,NA,N/A,N/A,N/A,N/A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0229405,Galaxy High School,series,1986–,"USA, Japan","Animation, Family, Sci-Fi",1 nomination.,NA,N/A,N/A,7.5,356
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0250155,Gasaraki,series,1998–,Japan,"Animation, Action, Adventure",N/A,NA,NOT RATED,N/A,6.6,221
tt2451110,Gatchaman,movie,2013,Japan,"Action, Sci-Fi",N/A,N/A,N/A,N/A,5.0,343
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0076983,Battle of the Planets,series,1978–1985,"Japan, USA","Animation, Action, Adventure, Sci-Fi",N/A,NA,TV-Y7,N/A,7.6,"1,571"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0302109,G-Force: Guardians of Space,series,1987–,USA,"Action, Animation, Sci-Fi",N/A,NA,TV-Y7,N/A,7.4,620
tt0115162,Eagle Riders,series,1996–,"USA, France, Japan","Action, Animation, Sci-Fi",N/A,NA,N/A,N/A,7.3,29
tt0305596,Gate Keepers,series,2000–,Japan,"Animation, Action, Adventure, Fantasy",N/A,NA,N/A,N/A,6.7,97
tt1636691,Generator Rex,series,2010–2013,USA,"Animation, Short, Action, Adventure, Comedy, Drama, Family, Sci-Fi, Thriller",N/A,NA,TV-PG,N/A,7.5,"2,782"
tt0156215,Genesis Climber Mospeada,series,1983–1984,Japan,"Animation, Action, Adventure, Comedy, Drama, Musical, Sci-Fi",N/A,NA,TV-PG,N/A,7.7,207
tt0431783,Getter Robo,movie,1974,Japan,"Animation, Sci-Fi, Short",N/A,N/A,N/A,N/A,6.7,21
tt0422360,"Grendizer, Getter Robo G, Great Mazinger: Decisive Battle! Great Sea Beast",movie,1976,Japan,"Animation, Short, Action",N/A,N/A,N/A,N/A,7.7,93
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0101950,Giant Robo: The Animation,movie,1991,Japan,"Animation, Action, Comedy, Drama, Fantasy, Sci-Fi",N/A,Bandai Visual Company,TV-PG,N/A,8.1,351
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0083422,Gilligan's Planet,series,1982–1983,USA,"Animation, Family, Comedy, Sci-Fi",N/A,NA,N/A,N/A,7.1,118
tt0988818,Gintama,series,2005–,Japan,"Animation, Action, Comedy, Sci-Fi",1 win.,NA,TV-14,N/A,8.6,"4,608"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0988818,Gintama,series,2005–,Japan,"Animation, Action, Comedy, Sci-Fi",1 win.,NA,TV-14,N/A,8.6,"4,608"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0091123,GoBots: Battle of the Rock Lords,movie,1986,USA,"Animation, Action, Adventure, Family, Sci-Fi",N/A,Hanna-Barbera Productions,G,N/A,5.8,445
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0831387,Godzilla,movie,2014,"USA, Japan","Action, Adventure, Sci-Fi, Thriller",6 wins & 31 nominations.,Warner Bros Pictures,PG-13,62,6.4,"359,736"
tt0177443,Godzilla: The Series,series,1998–2001,"USA, Japan","Animation, Action, Crime, Sci-Fi, Thriller",N/A,NA,TV-Y7,N/A,6.7,"1,858"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1724587,Green Lantern: The Animated Series,series,2011–2013,USA,"Animation, Action, Adventure, Family, Sci-Fi",12 nominations.,NA,TV-PG,N/A,8.1,"5,374"
tt2015381,Guardians of the Galaxy,movie,2014,USA,"Action, Adventure, Comedy, Sci-Fi",Nominated for 2 Oscars. Another 52 wins & 99 nominations.,Walt Disney Pictures,PG-13,76,8.0,"980,628"
tt1320261,Gulliver's Travels,movie,2010,USA,"Adventure, Comedy, Family, Fantasy",3 nominations.,20th Century Fox,PG,33,4.9,"62,499"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0159193,Mobile Suit Gundam Wing,series,1995–1996,"Japan, USA","Animation, Action, Adventure, Drama, Romance, Sci-Fi",N/A,NA,TV-PG,N/A,8.2,"3,814"
tt0159172,Mobile Suit Gundam,series,1979–1980,Japan,"Animation, Action, Drama, Sci-Fi",N/A,NA,N/A,N/A,8.0,"1,621"
tt0159186,Mobile Suit Zeta Gundam,series,1985–1986,Japan,"Animation, Action, Drama, Sci-Fi",N/A,NA,N/A,N/A,8.3,869
tt0159184,Mobile Suit Gundam ZZ,series,1986–1987,Japan,"Animation, Action, Comedy, Drama, Sci-Fi",N/A,NA,N/A,N/A,6.9,375
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0159182,Mobile Fighter G Gundam,series,1994–,Japan,"Animation, Action, Fantasy, Sci-Fi",N/A,NA,TV-PG,N/A,7.5,761
tt0159193,Mobile Suit Gundam Wing,series,1995–1996,"Japan, USA","Animation, Action, Adventure, Drama, Romance, Sci-Fi",N/A,NA,TV-PG,N/A,8.2,"3,814"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0198123,G-Saviour,movie,2000,"Japan, Canada","Action, Drama, Sci-Fi",N/A,N/A,N/A,N/A,4.0,229
tt0374407,Mobile Suit Gundam Seed,series,2002–2003,Japan,"Animation, Action, Drama, Sci-Fi",3 wins.,NA,N/A,N/A,7.8,"1,988"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0434694,Mobile Suit Gundam Seed Destiny,series,2004–2005,Japan,"Animation, Action, Drama, Sci-Fi, War",N/A,NA,TV-14,N/A,7.1,"1,174"
tt1134000,Mobile Suit Gundam 00,series,2007–2009,Japan,"Animation, Action, Drama, Sci-Fi",1 win.,NA,TV-PG,N/A,8.1,"1,907"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt2193783,Mobile Suit Gundam AGE,series,2011–,Japan,"Animation, Action, Sci-Fi",N/A,NA,TV-PG,N/A,5.9,105
tt9358204,The Great Hack,movie,2019,USA,Documentary,N/A,Netflix,TV-MA,67,7.0,"11,922"
tt0361140,.hack//SIGN,series,2002–,Japan,"Animation, Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi, Thriller",N/A,NA,TV-14,N/A,6.9,"1,123"
tt0419299,.hack//Legend of the Twilight,series,2003–,Japan,"Animation, Action, Adventure, Comedy, Fantasy, Sci-Fi",N/A,NA,TV-PG,N/A,6.3,347
tt0807655,.hack//Roots,series,2006–,Japan,"Animation, Adventure, Fantasy",N/A,NA,TV-14,N/A,6.6,228
tt0293830,Hand Maid May,series,2000–,Japan,"Animation, Adventure, Comedy, Sci-Fi",N/A,NA,N/A,N/A,6.6,181
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0126158,He-Man and the Masters of the Universe,series,1983–1985,USA,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",1 win & 3 nominations.,NA,TV-Y7,N/A,7.5,"15,068"
tt0126171,She-Ra: Princess of Power,series,1985–1987,USA,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",N/A,NA,TV-Y7,N/A,6.8,"4,587"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0274262,Heavy Gear: The Animated Series,series,2001–2003,USA,"Animation, Sci-Fi, Action, Thriller",1 nomination.,NA,PG-13,N/A,3.6,153
tt1674117,Hero: 108,series,2010–2012,"UK, Taiwan, USA","Animation, Action, Adventure, Comedy",N/A,NA,TV-Y,N/A,5.3,725
tt1728863,Hero Factory,series,2010–,USA,"Animation, Adventure, Sci-Fi",N/A,NA,N/A,N/A,5.1,142
tt3555528,Hero High,series,1981–1982,USA,Animation,N/A,NA,N/A,N/A,7.3,9
