IMDB ID,Title,Type of Media,Year,Country,Genre,Awards,Production Company,Rating,Metascore,IMDB Rating,# of Votes
tt3534842,Finders Keepers,movie,2014,USA,"Horror, Mystery, Thriller",1 nomination.,N/A,R,N/A,4.3,"2,838"
tt0945556,Finding Kraftland,movie,2007,USA,Documentary,1 win.,N/A,N/A,N/A,6.4,30
tt0085544,First Contact,movie,1982,"Australia, Canada, USA",Documentary,Nominated for 1 Oscar. Another 1 win & 1 nomination.,N/A,N/A,N/A,7.7,173
tt0035881,Fires Were Started,movie,1943,UK,"Drama, War",N/A,N/A,N/A,N/A,6.6,828
tt0354575,The Five Obstructions,movie,2003,"Denmark, Switzerland, Belgium, France",Documentary,2 wins & 3 nominations.,Magnolia Pictures,Unrated,79,7.5,"7,702"
tt1149583,Flow: For Love of Water,movie,2008,USA,Documentary,1 win & 1 nomination.,Oscilloscope Pictures,N/A,67,7.7,"1,072"
tt0043548,Flying Padre,movie,1951,USA,"Documentary, Short",N/A,N/A,Approved,N/A,5.7,"3,348"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1286537,"Food, Inc.",movie,2008,USA,"Documentary, News",Nominated for 1 Oscar. Another 7 wins & 19 nominations.,Magnolia Pictures,PG,80,7.8,"48,155"
tt1160008,Football Under Cover,movie,2008,Germany,"Documentary, Sport",4 wins & 1 nomination.,N/A,N/A,N/A,7.8,210
tt0097372,For All Mankind,movie,1989,USA,"Documentary, History",Nominated for 1 Oscar. Another 3 wins & 2 nominations.,Criterion Collection,Not Rated,N/A,8.2,"4,709"
tt0912583,For the Bible Tells Me So,movie,2007,USA,"Documentary, Romance",1 win & 1 nomination.,First Run Features,Unrated,73,7.8,"4,249"
tt1188998,Forbidden Fruit,movie,2009,"Finland, Sweden",Drama,6 wins & 2 nominations.,Anagram Productions AB,N/A,N/A,6.3,"1,929"
tt0790808,Forbidden Lie$,movie,2007,Australia,"Documentary, Drama",4 wins & 2 nominations.,Roxie Releasing,Not Rated,85,7.8,555
tt0106944,Forbidden Love: The Unashamed Stories of Lesbian Lives,movie,1992,Canada,Documentary,2 wins.,N/A,N/A,N/A,7.4,226
tt1152822,Freakonomics,movie,2010,USA,Documentary,1 nomination.,Magnolia Releasing,PG-13,58,6.4,"6,512"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1341726,Frederick Douglass and the White Negro,movie,2008,Ireland,Documentary,1 win.,N/A,N/A,N/A,7.6,7
tt7775622,Free Solo,movie,2018,USA,"Documentary, Adventure, Sport",N/A,Greenwich Entertainment,PG-13,83,8.2,"39,660"
tt6762296,Freedom Fields,movie,2018,"UK, Libya",Documentary,N/A,HuNa Productions,N/A,N/A,N/A,N/A
tt0248814,Frida - en trotjänarinna,movie,1999,Sweden,Documentary,N/A,N/A,N/A,N/A,6.9,9
tt0256036,Front Line,movie,1999,Lithuania,Documentary,N/A,N/A,N/A,N/A,8.1,46
tt0486585,Fuck,movie,2005,USA,Documentary,N/A,ThinkFilm,Not Rated,58,7.0,"4,149"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt2945586,ID-WithoutColors,movie,2013,Germany,"Documentary, Short, News",2 wins.,N/A,N/A,N/A,N/A,N/A
tt1787725,If a Tree Falls: A Story of the Earth Liberation Front,movie,2011,"USA, UK","Documentary, Biography, Crime, Drama, History, News, Thriller",Nominated for 1 Oscar. Another 6 wins & 3 nominations.,Oscilloscope,Unrated,65,7.2,"2,964"
tt1909808,Nan va eshgh va motor 1000,movie,2002,Iran,Comedy,N/A,N/A,N/A,N/A,5.8,372
tt0095360,Imagine: John Lennon,movie,1988,USA,"Documentary, Biography, Music",N/A,WARNER BROTHERS PICTURES,R,N/A,7.9,"4,212"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0273276,In Bad Taste,movie,2000,USA,Documentary,N/A,N/A,N/A,N/A,7.5,115
tt9103780,In Her Footsteps,movie,2017,Israel,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tt3962828,In the Basement,movie,2014,"Austria, Germany",Documentary,3 nominations.,N/A,Not Rated,68,6.7,"2,173"
tt1490705,In Search of the Second Amendment,movie,2006,USA,Documentary,N/A,N/A,N/A,N/A,8.6,5
tt1199631,In the Realm of the Hackers,movie,2003,Australia,Documentary,1 win.,N/A,N/A,N/A,7.2,110
tt0004150,In the Land of the Head Hunters,movie,1914,USA,"Drama, History",1 win.,World Film Corporation,Not Rated,N/A,5.9,378
tt8110640,In the Shadow of the Moon,movie,2019,USA,"Crime, Mystery, Sci-Fi, Thriller",N/A,ThinkFilm,TV-MA,48,6.2,"21,232"
tt0104504,Incident at Oglala,movie,1992,USA,"Documentary, History",1 win & 1 nomination.,Miramax Films,PG,N/A,7.6,939
tt0128332,Innocence,movie,1997,Turkey,Drama,16 wins.,N/A,N/A,N/A,8.4,"10,551"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt6322922,An Inconvenient Sequel: Truth to Power,movie,2017,USA,Documentary,Nominated for 1 BAFTA Film Award. Another 3 wins & 12 nominations.,Paramount Pictures,PG,68,6.4,"7,057"
tt6313540,Indian School,series,2007,UK,N/A,N/A,NA,N/A,N/A,N/A,N/A
tt0418753,Inside Deep Throat,movie,2005,USA,"Documentary, Biography, History",1 win & 1 nomination.,Universal Pictures,NC-17,64,6.7,"6,302"
tt1645089,Inside Job,movie,2010,USA,"Documentary, Crime",Won 1 Oscar. Another 7 wins & 26 nominations.,Sony Pictures Classics,PG-13,88,8.2,"66,102"
tt0855841,Invisible Children,movie,2006,Lebanon,Documentary,N/A,N/A,N/A,N/A,8.1,532
tt0963807,I.O.U.S.A.,movie,2008,USA,Documentary,6 nominations.,Roadside Attractions,PG,70,7.6,"1,801"
tt1378702,Iran Is Not the Problem,movie,2008,USA,"Documentary, War",N/A,N/A,Not Rated,N/A,7.3,162
tt0815181,Iraq for Sale: The War Profiteers,movie,2006,USA,"Documentary, War",1 nomination.,Brave New Films,Not Rated,68,7.6,"1,560"
tt0492466,Iraq in Fragments,movie,2006,USA,"Documentary, War",Nominated for 1 Oscar. Another 12 wins & 7 nominations.,Typecast,Not Rated,84,7.3,"1,354"
tt6360332,Is Genesis History?,movie,2017,USA,Documentary,1 nomination.,Compass Cinema,Not Rated,N/A,4.1,"1,399"
tt5630484,Island Soldier,movie,2017,USA,Documentary,N/A,N/A,N/A,N/A,8.6,5
tt1229360,It Might Get Loud,movie,2008,USA,"Documentary, Music",6 nominations.,Sony Pictures Classics,PG,70,7.6,"11,932"
tt2526664,Italy in a Day,movie,2014,"Italy, UK",Documentary,4 wins & 1 nomination.,N/A,N/A,N/A,7.3,349
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1332542,Killer's Paradise,movie,2006,Canada,Documentary,1 nomination.,N/A,N/A,N/A,8.2,20
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0239528,King Gimp,movie,1999,USA,"Documentary, Short",Won 1 Oscar. Another 1 win & 1 nomination.,N/A,N/A,N/A,7.7,191
tt1339111,Know Your Mushrooms,movie,2008,Canada,Documentary,1 nomination.,Films We Like,N/A,N/A,6.5,247
tt0034951,Kokoda Front Line!,movie,1942,Australia,"Documentary, Short, War",N/A,N/A,N/A,N/A,6.2,158
tt1613750,Kon-Tiki,movie,2012,"UK, Norway, Denmark, Germany, Sweden","Biography, Drama, History",Nominated for 1 Oscar. Another 12 wins & 13 nominations.,The Weinstein Company,PG-13,62,7.2,"42,628"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1909808,Nan va eshgh va motor 1000,movie,2002,Iran,Comedy,N/A,N/A,N/A,N/A,5.8,372
tt7018612,Machine of Human Dreams,movie,2016,UK,Documentary,N/A,N/A,N/A,N/A,N/A,N/A
tt0102370,Madonna: Truth or Dare,movie,1991,USA,"Documentary, Music",1 win & 4 nominations.,Miramax Films,R,N/A,6.4,"8,357"
tt0438205,Mad Hot Ballroom,movie,2005,USA,"Documentary, Family, Music",8 wins & 9 nominations.,Paramount Classics,PG,71,7.4,"3,265"
tt2555268,Maidentrip,movie,2013,USA,"Documentary, Adventure, Biography",2 wins & 1 nomination.,First Run Features,Not Rated,70,7.5,"3,532"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt3314958,Mala Mala,movie,2014,"Puerto Rico, USA","Documentary, Biography, Drama, News",10 wins & 4 nominations.,Strand Releasing,Not Rated,75,6.6,556
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0913958,Jimmy Carter Man from Plains,movie,2007,USA,"Documentary, Biography, History",3 wins & 2 nominations.,N/A,PG,58,7.1,798
tt0025456,Man of Aran,movie,1934,UK,Documentary,3 wins.,N/A,Not Rated,N/A,7.3,"1,799"
tt1155592,Man on Wire,movie,2008,"UK, USA","Documentary, Biography, History",Won 1 Oscar. Another 45 wins & 11 nominations.,Magnolia Pictures,PG-13,89,7.7,"50,056"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0019760,Man with a Movie Camera,movie,1929,Soviet Union,"Documentary, Music",1 win & 1 nomination.,Amkino Corporation,Not Rated,N/A,8.4,"20,179"
tt0116980,Mandela,movie,1996,"South Africa, USA","Documentary, Biography, History",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,Palm Pictures,N/A,N/A,6.9,262
tt0175887,Manifestations of Shiva,movie,1980,USA,Documentary,N/A,N/A,N/A,N/A,N/A,N/A
tt0068918,Manson,movie,1973,USA,"Documentary, Biography, Crime",N/A,N/A,R,N/A,7.3,844
tt0104810,Manufacturing Consent: Noam Chomsky and the Media,movie,1992,"Canada, Netherlands, Finland, Norway, Australia","Documentary, Biography, War",4 wins & 1 nomination.,New Video Group,Not Rated,N/A,8.2,"4,107"
tt0428803,March of the Penguins,movie,2005,France,"Documentary, Family",Won 1 Oscar. Another 21 wins & 15 nominations.,Warner Independent Pictures,G,79,7.5,"53,904"
tt0068924,Marjoe,movie,1972,USA,"Documentary, Biography",Won 1 Oscar. Another 1 win & 1 nomination.,Docurama,PG,N/A,7.6,"1,238"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0306355,Mark Twain,movie,2001,USA,"Documentary, Biography",1 win.,N/A,TV-PG,N/A,8.4,622
tt0085905,Marlene,movie,1984,West Germany,"Documentary, Biography",Nominated for 1 Oscar. Another 5 wins & 1 nomination.,Nelson Entertainment,UNRATED,N/A,7.7,618
tt0362849,Married in America,movie,2003,USA,Documentary,N/A,New Line Television,N/A,N/A,8.1,34
tt1884351,Marx Reloaded,movie,2011,Germany,Documentary,N/A,N/A,N/A,N/A,6.6,221
tt0110480,Maya Lin: A Strong Clear Vision,movie,1994,USA,"Documentary, Biography",Won 1 Oscar. Another 1 nomination.,Docurama,N/A,N/A,7.4,375
tt2354205,McCullin,movie,2012,UK,Documentary,Nominated for 2 BAFTA Film Awards. Another 1 win.,British Film Company,N/A,74,8.2,"2,091"
tt8811382,Meeting Gorbachev,movie,2018,"UK, Germany, USA",Documentary,N/A,N/A,Not Rated,73,7.2,391
tt0823219,Meeting Resistance,movie,2007,USA,Documentary,1 win.,IFC,N/A,49,7.7,83
tt2378401,Meet the Patels,movie,2014,USA,"Documentary, Comedy, Romance",3 wins & 7 nominations.,Alchemy Films,PG,70,7.1,"2,849"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0036152,The Memphis Belle: A Story of a Flying Fortress,movie,1944,USA,"Documentary, History, War",3 wins.,Paramount Pictures,Not Rated,N/A,7.3,"1,097"
tt2545428,Meru,movie,2015,"USA, India","Documentary, Sport",4 wins & 14 nominations.,Music Box Films,R,77,7.7,"13,127"
tt0151137,The Messenger: The Story of Joan of Arc,movie,1999,"France, Czech Republic","Adventure, Biography, Drama, History, War",5 wins & 13 nominations.,Columbia Pictures,R,54,6.4,"61,732"
tt0478209,Metal: A Headbanger's Journey,movie,2005,Canada,"Documentary, Music",1 win & 1 nomination.,Séville Pictures,R,73,8.1,"11,199"
tt1978940,Metal Evolution,series,2011–2014,Canada,Documentary,1 nomination.,NA,N/A,N/A,8.5,"2,017"
tt1570981,All Access: Making Michael Jackson's This Is It,movie,2010,USA,Documentary,N/A,N/A,N/A,N/A,8.2,26
tt0411646,Michael Moore Hates America,movie,2004,USA,Documentary,1 nomination.,N/A,R,N/A,4.9,"3,810"
tt0457414,Midnight Movies: From the Margin to the Mainstream,movie,2005,"Canada, USA",Documentary,N/A,Stuart Samuels Productions,TV-14,N/A,7.4,"1,369"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt3521164,Moana,movie,2016,USA,"Animation, Adventure, Comedy, Family, Fantasy, Musical",Nominated for 2 Oscars. Another 18 wins & 83 nominations.,Walt Disney Pictures,PG,81,7.6,"236,081"
tt0400657,Mojados: Through the Night,movie,2004,"USA, Mexico",Documentary,5 wins.,Diva,N/A,59,7.2,186
tt0970948,Monster Camp,movie,2007,USA,"Documentary, Fantasy",4 wins.,Lifesize Entertainment,TV-14,N/A,6.7,522
tt0381430,Morning Sun,movie,2003,USA,Documentary,N/A,Longbow Productions,N/A,76,8.1,117
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1111818,Mr. Big,movie,2007,Canada,Documentary,N/A,N/A,N/A,N/A,6.6,45
tt0192335,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",movie,1999,"USA, UK","Documentary, Biography",1 win & 8 nominations.,Lions Gate Releasing,PG-13,78,7.5,"5,137"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0307197,Murder on a Sunday Morning,movie,2001,"France, USA","Documentary, Crime",Won 1 Oscar. Another 2 wins.,Centre National de la Cinématographie,Not Rated,N/A,8.0,"3,972"
tt0436613,Murderball,movie,2005,USA,"Documentary, Sport",Nominated for 1 Oscar. Another 17 wins & 12 nominations.,ThinkFilm,R,87,7.7,"9,587"
tt0104946,Music for the Movies: Bernard Herrmann,movie,1992,"USA, UK, France","Documentary, Biography, Music",N/A,N/A,N/A,N/A,7.6,129
tt0373175,My Architect,movie,2003,USA,"Documentary, Biography",Nominated for 1 Oscar. Another 7 wins & 5 nominations.,New Yorker Films,N/A,81,7.4,"2,807"
tt0200849,My Best Fiend,movie,1999,"Germany, UK, USA","Documentary, Biography",1 win & 2 nominations.,New Yorker Films,Not Rated,70,7.9,"9,659"
tt0342804,My Flesh and Blood,movie,2003,USA,Documentary,8 wins & 4 nominations.,Strand Releasing,Unrated,78,8.3,"1,669"
tt6264954,My Generation,movie,2017,UK,"Documentary, History",1 win.,N/A,TV-PG,N/A,7.1,"1,094"
tt0912592,My Kid Could Paint That,movie,2007,"USA, UK","Documentary, Family, Mystery",7 nominations.,Sony Pictures Classics,PG-13,74,7.2,"3,002"
tt0077966,Mysterious Castles of Clay,movie,1978,USA,Documentary,Nominated for 1 Oscar. Another 1 win.,N/A,N/A,N/A,8.3,38
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0491074,"Nalini by Day, Nancy by Night",movie,2005,USA,"Documentary, Short",1 win.,N/A,N/A,N/A,6.2,15
tt0893356,Nanking,movie,2007,USA,"Biography, History, War",7 wins & 5 nominations.,ThinkFilm,R,76,7.6,"3,244"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt5525310,National Bird,movie,2016,USA,Documentary,3 nominations.,Ten Forward Films,Unrated,75,7.1,522
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1759690,Nefarious: Merchant of Souls,movie,2011,USA,Documentary,2 wins & 1 nomination.,N/A,Not Rated,N/A,7.6,431
tt0473692,Neil Young: Heart of Gold,movie,2006,USA,"Documentary, Music",1 win & 2 nominations.,Paramount Classics,PG,85,7.7,"2,720"
tt1236244,Neil Young Trunk Show,movie,2009,"Netherlands, USA, Canada","Documentary, Music",N/A,Abramorama,N/A,83,7.7,91
tt0144449,Nema aviona za Zagreb,movie,2012,Netherlands,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tt1159722,Nerdcore Rising,movie,2008,USA,"Documentary, Music",N/A,Vaguely Qualified Productions,Not Rated,N/A,6.7,345
tt0347654,Nicaragua Was Our Home,movie,1985,USA,Documentary,2 nominations.,N/A,N/A,N/A,7.2,8
tt0048434,Night and Fog,movie,1956,France,"Documentary, Short, History, War",2 wins & 1 nomination.,Argos Films,Not Rated,N/A,8.6,"15,758"
tt0028030,Night Mail,movie,1936,UK,"Short, Documentary",N/A,N/A,N/A,N/A,6.8,905
tt0107693,Nitrate Kisses,movie,1992,USA,Documentary,1 nomination.,N/A,N/A,N/A,6.9,66
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0912593,No End in Sight,movie,2007,USA,"Documentary, War",Nominated for 1 Oscar. Another 12 wins & 18 nominations.,Magnolia Pictures,Not Rated,89,8.2,"7,929"
tt1280011,No Impact Man: The Documentary,movie,2009,USA,Documentary,1 win.,Oscilloscope Pictures,Not Rated,66,6.7,"1,442"
tt0097990,No Place Like Home,movie,1989,USA,Drama,Won 1 Golden Globe. Another 1 win & 4 nominations.,N/A,Not Rated,N/A,6.8,280
tt0132367,Not a Love Story: A Film About Pornography,movie,1981,Canada,Documentary,1 nomination.,N/A,N/A,N/A,5.6,231
tt1149400,Note by Note: The Making of Steinway L1037,movie,2007,USA,"Documentary, Family, Musical",N/A,Plow Productions,Not Rated,N/A,7.9,363
tt0296774,N.Y.H.C.,movie,1999,USA,"Documentary, Music",N/A,N/A,N/A,N/A,7.1,131
tt0452659,Occupation: Dreamland,movie,2005,USA,"Documentary, War",2 wins.,GreenHouse Pictures,UNRATED,66,7.3,403
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0147111,Olympia,movie,1998,USA,N/A,1 win & 1 nomination.,Big Tomato,N/A,N/A,7.3,54
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0493155,One: The Movie,movie,2005,USA,"Documentary, War",N/A,One: The Project,NOT RATED,N/A,7.4,157
tt1588374,One Big Hapa Family,movie,2010,Canada,"Documentary, Animation, Family",3 wins & 6 nominations.,N/A,N/A,N/A,8.5,47
tt1071951,One Minute to Nine,movie,2007,USA,Documentary,1 win.,HBO Documentary Films,N/A,N/A,7.6,267
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0904126,One Small Step: The Story of the Space Chimps,movie,2003,USA,Documentary,N/A,N/A,N/A,N/A,7.8,8
tt0970184,Operation Homecoming: Writing the Wartime Experience,movie,2007,USA,Documentary,Nominated for 1 Oscar. Another 3 wins & 5 nominations.,SnagFilms,N/A,N/A,7.2,380
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0374933,Otaku Unite!,movie,2004,USA,Documentary,N/A,Central Park Media,NOT RATED,N/A,6.5,60
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0862792,Out of Place,movie,1922,USA,"Short, Comedy",N/A,N/A,N/A,N/A,7.2,12
tt0438298,Out of the Shadow,movie,2004,USA,Documentary,N/A,Vine Street Pictures,N/A,N/A,7.7,32
tt0418038,Outfoxed: Rupert Murdoch's War on Journalism,movie,2004,USA,Documentary,N/A,Ryko Distribution,Unrated,58,7.5,"6,033"
tt0756698,Outsider: The Life and Art of Judith Scott,movie,2006,USA,Short,N/A,N/A,N/A,N/A,N/A,N/A
tt3669520,Palio,movie,2015,UK,"Documentary, Drama, Sport",1 win & 6 nominations.,N/A,Not Rated,73,7.3,589
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1337679,Paperback Dreams,movie,2008,USA,Documentary,N/A,N/A,N/A,N/A,7.2,11
tt0380615,Paper Clips,movie,2004,USA,"Documentary, War",11 wins & 1 nomination.,Miramax Films,G,64,7.3,"1,652"
tt3773694,The Passionate Pursuits of Angela Bowen,movie,2016,USA,"Documentary, Biography, Family",N/A,N/A,N/A,N/A,N/A,N/A
tt6964076,Pavarotti,movie,2019,"UK, USA","Documentary, Biography, Music",N/A,CBS Films,PG-13,66,7.6,919
tt0940620,Patti Smith: Dream of Life,movie,2008,USA,"Documentary, Music",Nominated for 1 Primetime Emmy. Another 2 wins & 3 nominations.,Palm Pictures,Not Rated,66,7.2,891
tt4079142,Peace Officer,movie,2015,USA,"Documentary, Crime",6 wins & 4 nominations.,Gravitas Ventures,Not Rated,75,7.5,390
tt3790720,Peggy Guggenheim: Art Addict,movie,2015,USA,"Documentary, Biography, History",1 win & 2 nominations.,Dakota Group,N/A,68,7.1,561
tt0472884,Persona non grata,movie,2005,"Poland, Italy, Russia, France",Drama,6 wins & 8 nominations.,N/A,N/A,N/A,6.7,456
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt3407504,Plagues,movie,1988,USA,Documentary,N/A,N/A,N/A,N/A,N/A,N/A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0084514,Poetry in Motion,movie,1982,Canada,Documentary,N/A,International Telefilm Enterpr,N/A,N/A,7.9,88
tt3576060,Point and Shoot,movie,2014,USA,Documentary,4 wins & 6 nominations.,The Orchard,Not Rated,65,6.8,"1,588"
tt1795641,Point of Order,movie,2003,Canada,"Animation, Short",N/A,N/A,N/A,N/A,N/A,N/A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1254969,Pond Hockey,movie,2008,USA,"Documentary, Sport",N/A,Northland Films,TV-G,N/A,7.8,84
tt0282856,Porn Star: The Legend of Ron Jeremy,movie,2001,USA,"Documentary, Biography",3 wins & 1 nomination.,Maelstrom,R,54,6.4,"2,248"
tt0166313,Orson Welles at Large: Portrait of Gina,movie,1958,USA,"Documentary, Short",N/A,N/A,N/A,N/A,7.8,40
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt2066041,Pray for Japan,movie,2012,Japan,"Documentary, History",N/A,Pray for Japan Film LLC,N/A,53,8.0,54
tt1202203,Pray the Devil Back to Hell,movie,2008,USA,Documentary,2 wins & 5 nominations.,Balcony Releasing,Unrated,78,7.6,464
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0156910,Pride Divide,movie,1997,USA,"Documentary, History",2 wins.,Water Bearer Films,N/A,N/A,7.2,25
tt0054205,Primary,movie,1960,USA,Documentary,1 win.,N/A,Not Rated,N/A,7.2,959
tt0852992,Prince Among Slaves,movie,2007,USA,Documentary,1 win.,Unknown,PG,N/A,7.8,62
tt1295068,Prodigal Sons,movie,2008,USA,Documentary,8 wins & 4 nominations.,First Run Features,NOT RATED,74,7.2,618
tt0117395,Project Grizzly,movie,1996,Canada,Documentary,1 win & 1 nomination.,N/A,N/A,N/A,6.5,520
tt4188202,Prophet's Prey,movie,2015,USA,"Documentary, Biography, History",1 nomination.,Imagine Entertainment,TV-14,77,7.3,"1,305"
tt7945788,Protected: The Truth About Palm Island,movie,1975,Australia,"Documentary, Drama",N/A,N/A,N/A,N/A,N/A,N/A
tt0076578,Pumping Iron,movie,1977,USA,"Documentary, Sport",1 win.,LionsGate Entertainment,PG,72,7.4,"20,228"
tt0089852,Pumping Iron II: The Women,movie,1985,USA,"Documentary, Sport",N/A,Central Park Media,N/A,N/A,5.8,328
tt0350002,Punk's Not Dead,movie,2007,USA,"Documentary, Music",N/A,MVD Music Video,N/A,N/A,7.2,825
tt1785612,The Punk Singer,movie,2013,USA,"Documentary, Biography, Music",1 win & 6 nominations.,IFC Films,Not Rated,75,7.4,"2,485"
tt1135944,Quantum Hoops,movie,2007,USA,"Documentary, Sport",N/A,Green Forest Films,Unrated,N/A,7.9,84
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1152840,Racing Dreams,movie,2009,USA,"Documentary, Sport",6 wins.,Hannover House,PG,78,7.0,382
tt1618448,Racing Extinction,movie,2015,"USA, China, Hong Kong, Indonesia, Mexico, UK, Japan","Documentary, News",Nominated for 1 Oscar. Another 4 wins & 7 nominations.,Discovery,Not Rated,81,8.3,"7,047"
tt0832937,Radiant City,movie,2006,Canada,"Documentary, Comedy, Drama",1 win & 2 nominations.,Burns Film Ltd.,N/A,60,7.0,459
tt1437364,Race to Nowhere,movie,2010,USA,Documentary,N/A,Reel Link Films,PG-13,52,7.1,175
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4033926,Rats,movie,2016,USA,"Documentary, Horror",4 nominations.,N/A,Not Rated,62,6.5,"1,306"
tt1870507,Raw Opium,movie,2010,Canada,Documentary,N/A,N/A,N/A,N/A,7.3,28
tt1822382,Reagan,movie,2011,"USA, UK","Documentary, Biography",4 wins & 1 nomination.,N/A,N/A,N/A,7.4,718
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt0873886,Red State,movie,2011,USA,"Action, Crime, Horror, Thriller",3 wins & 7 nominations.,SModcast Pictures,R,50,6.2,"59,844"
tt1086875,Recovered: Journeys Through the Autism Spectrum and Back,movie,2008,USA,Documentary,N/A,N/A,N/A,N/A,N/A,N/A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt1187354,Refusenik,movie,2007,USA,Documentary,N/A,Resonance Media,N/A,N/A,7.7,34
tt0815241,Religulous,movie,2008,USA,"Documentary, Comedy, War",2 wins & 1 nomination.,Lionsgate Films,R,56,7.6,"56,358"
tt1303889,Rembrandt's J'Accuse,movie,2008,"Germany, Finland, Netherlands","Documentary, Mystery",N/A,Film Forum,NOT RATED,76,7.2,714
tt0832939,Remembering Arthur,movie,2006,Canada,"Documentary, Biography",1 win.,N/A,N/A,N/A,8.4,42
tt1559549,Restrepo,movie,2010,USA,"Documentary, War",Nominated for 1 Oscar. Another 10 wins & 19 nominations.,National Geographic,R,85,7.5,"21,121"
tt1787791,Resurrect Dead: The Mystery of the Toynbee Tiles,movie,2011,USA,Documentary,1 win & 1 nomination.,Argot Pictures,Not Rated,60,7.3,"1,990"
tt1164986,Richard Hammond Meets Evel Knievel,movie,2007,UK,Documentary,N/A,BBC Three,N/A,N/A,7.6,85
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt2315850,Ring of Fire,series,2012–,USA,"Drama, Sci-Fi",4 wins & 4 nominations.,NA,N/A,N/A,4.6,801
tt3211016,Rita Dove: An American Poet,movie,2014,USA,Documentary,N/A,N/A,N/A,N/A,N/A,N/A
